"sitename","lat","long","siteid","datasetid","age","depth","Salix","Populus","Picea"
"Sands of Time Lake",66.027922,-147.556308,11575,17328,20464,705,0.0540540540540541,0,0.0185185185185185
"Sands of Time Lake",66.027922,-147.556308,11575,17328,23293,755,0.118343195266272,0,0.125
"Sands of Time Lake",66.027922,-147.556308,11575,17328,25238,805,0.023972602739726,0,0.321428571428571
"Sands of Time Lake",66.027922,-147.556308,11575,17328,26520,855,0.123655913978495,0,0.340425531914894
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,172,2,0.00552486187845304,0,0.609195402298851
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,443,5,0.025,0,0.14207650273224
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,914,10,0.028169014084507,0,0.194656488549618
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,1841,20,0.00571428571428571,0,0.166666666666667
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,2127,30,0.0120481927710843,0,0.155844155844156
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,2408,40,0.0159574468085106,0,0.177142857142857
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,2690,50,0.0181818181818182,0,0.212903225806452
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,2975,60,0.0137614678899083,0,0.237623762376238
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,3258,70,0.0128205128205128,0,0.210526315789474
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,3537,80,0.0162162162162162,0,0.220238095238095
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,3819,90,0.00460829493087558,0.00492610837438424,0.197044334975369
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,4099,100,0,0,0.298701298701299
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,4373,110,0.00515463917525773,0,0.172222222222222
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,4653,120,0.00938967136150235,0,0.197044334975369
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,4930,130,0,0,0.228070175438596
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,5213,140,0.0121212121212121,0.00636942675159236,0.165605095541401
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,5493,150,0.0123456790123457,0,0.2
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,5892,160,0.0111731843575419,0,0.144508670520231
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,6319,170,0,0,0.119047619047619
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,6749,180,0.00420168067226891,0,0.0789473684210526
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,7179,190,0.00520833333333333,0,0.0752688172043011
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,7607,200,0,0,0.052132701421801
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,8032,210,0.0127118644067797,0.00454545454545455,0.0409090909090909
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,8462,220,0.0105820105820106,0,0.0514285714285714
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,8884,230,0.033175355450237,0,0.160427807486631
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,9230,240,0,0,0.141104294478528
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,9557,250,0.0352422907488987,0,0.13302752293578
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,9882,260,0.033175355450237,0.00495049504950495,0.0594059405940594
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,10208,270,0.113095238095238,0.0509554140127388,0.0127388535031847
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,10528,280,0.1,0.103174603174603,0.00793650793650794
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,10853,290,0.083743842364532,0.130681818181818,0
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,11173,300,0.127272727272727,0.0921052631578947,0
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,11500,310,0.175879396984925,0.22289156626506,0
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,11827,320,0.128318584070796,0.0761421319796954,0
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,12112,330,0.14367816091954,0.00704225352112676,0
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,12375,340,0.231638418079096,0,0
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,12645,350,0.0567010309278351,0,0
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,12910,360,0.153846153846154,0,0.00775193798449612
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,13177,370,0.131736526946108,0,0.0166666666666667
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,13453,380,0.142857142857143,0.00925925925925926,0
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,13727,390,0.0888888888888889,0,0.0169491525423729
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,13995,400,0.196078431372549,0,0
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,14260,410,0.0809248554913295,0,0.00763358778625954
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,14526,420,0.121387283236994,0,0.0225563909774436
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,14797,430,0.191358024691358,0.0102040816326531,0.0102040816326531
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,14932,435,0.206896551724138,0,0.0379746835443038
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,15064,440,0.186813186813187,0.0125,0.1625
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,15195,445,0.229166666666667,0,0.0606060606060606
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,15326,450,0.321428571428571,0,0.0789473684210526
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,15407,453,0.156934306569343,0.00980392156862745,0.0882352941176471
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,15461,455,0.133757961783439,0,0.0672268907563025
"North Killeak Lake",66.363098,-164.0618,11583,17345,244,6.5,0.0386904761904762,0,0.0746268656716418
"North Killeak Lake",66.363098,-164.0618,11583,17345,451,11.5,0.0454545454545455,0,0.0492610837438424
"North Killeak Lake",66.363098,-164.0618,11583,17345,886,22,0.0196078431372549,0,0.0456852791878173
"North Killeak Lake",66.363098,-164.0618,11583,17345,1321,32.5,0.0140845070422535,0,0.0566037735849057
"North Killeak Lake",66.363098,-164.0618,11583,17345,1735,42.5,0.00920245398773006,0,0.0878048780487805
"North Killeak Lake",66.363098,-164.0618,11583,17345,2150,52.5,0.0191780821917808,0,0.127906976744186
"North Killeak Lake",66.363098,-164.0618,11583,17345,2584,63,0.0109289617486339,0,0.0313725490196078
"North Killeak Lake",66.363098,-164.0618,11583,17345,2999,73,0.0294117647058824,0,0.0371900826446281
"North Killeak Lake",66.363098,-164.0618,11583,17345,3392,82.5,0.0217391304347826,0,0.0199203187250996
"North Killeak Lake",66.363098,-164.0618,11583,17345,3686,93,0.0032258064516129,0,0.0409090909090909
"North Killeak Lake",66.363098,-164.0618,11583,17345,3818,103,0.0209580838323353,0,0.0247933884297521
"North Killeak Lake",66.363098,-164.0618,11583,17345,3944,112.5,0.00949367088607595,0,0.0170212765957447
"North Killeak Lake",66.363098,-164.0618,11583,17345,4083,123,0.0140845070422535,0,0.0458015267175572
"North Killeak Lake",66.363098,-164.0618,11583,17345,4208,132.5,0.00308641975308642,0,0.0318725099601594
"North Killeak Lake",66.363098,-164.0618,11583,17345,4341,142.5,0.0204678362573099,0.00384615384615385,0.0230769230769231
"North Killeak Lake",66.363098,-164.0618,11583,17345,4671,167.5,0,0,0.0150943396226415
"North Killeak Lake",66.363098,-164.0618,11583,17345,4737,172.5,0.00943396226415094,0,0.024
"North Killeak Lake",66.363098,-164.0618,11583,17345,4876,183,0.00641025641025641,0,0.0186046511627907
"North Killeak Lake",66.363098,-164.0618,11583,17345,5022,194,0.0151057401812689,0,0.0194552529182879
"North Killeak Lake",66.363098,-164.0618,11583,17345,5161,204.5,0.00993377483443709,0,0.0197628458498024
"North Killeak Lake",66.363098,-164.0618,11583,17345,5227,209.5,0.0115606936416185,0,0
"North Killeak Lake",66.363098,-164.0618,11583,17345,5385,221.5,0.0173913043478261,0,0.0106382978723404
"North Killeak Lake",66.363098,-164.0618,11583,17345,5504,230.5,0.0191693290734824,0,0.0267175572519084
"North Killeak Lake",66.363098,-164.0618,11583,17345,5637,240.5,0.0242587601078167,0,0.00699300699300699
"North Killeak Lake",66.363098,-164.0618,11583,17345,5762,250,0.0114613180515759,0.00754716981132075,0.0226415094339623
"North Killeak Lake",66.363098,-164.0618,11583,17345,5987,267,0.015625,0,0.0171673819742489
"North Killeak Lake",66.363098,-164.0618,11583,17345,6133,278,0.0225352112676056,0,0.00354609929078014
"North Killeak Lake",66.363098,-164.0618,11583,17345,6278,289,0.0241691842900302,0.00775193798449612,0.0116279069767442
"North Killeak Lake",66.363098,-164.0618,11583,17345,6397,298,0.021671826625387,0,0.00727272727272727
"North Killeak Lake",66.363098,-164.0618,11583,17345,6529,308,0.0233236151603499,0,0.00363636363636364
"North Killeak Lake",66.363098,-164.0618,11583,17345,6662,318,0.0181268882175227,0,0
"North Killeak Lake",66.363098,-164.0618,11583,17345,6794,328,0.0110192837465565,0.00359712230215827,0
"North Killeak Lake",66.363098,-164.0618,11583,17345,6963,338,0.014792899408284,0,0.00778210116731518
"North Killeak Lake",66.363098,-164.0618,11583,17345,7189,349,0.0416666666666667,0,0.00418410041841004
"North Killeak Lake",66.363098,-164.0618,11583,17345,7580,368,0.023121387283237,0,0
"North Killeak Lake",66.363098,-164.0618,11583,17345,7776,377.5,0.0739644970414201,0,0.0048780487804878
"North Killeak Lake",66.363098,-164.0618,11583,17345,7992,388,0.0276073619631902,0,0.0149253731343284
"North Killeak Lake",66.363098,-164.0618,11583,17345,8197,398,0.0191082802547771,0,0.00578034682080925
"North Killeak Lake",66.363098,-164.0618,11583,17345,8424,409,0.0465116279069767,0.00956937799043062,0.00956937799043062
"North Killeak Lake",66.363098,-164.0618,11583,17345,8743,424.5,0.0480769230769231,0,0.00896860986547085
"North Killeak Lake",66.363098,-164.0618,11583,17345,8949,434.5,0.0404984423676012,0.0294117647058824,0.00840336134453781
"North Killeak Lake",66.363098,-164.0618,11583,17345,9134,443.5,0.0780346820809249,0.004,0.008
"North Killeak Lake",66.363098,-164.0618,11583,17345,9339,453.5,0.0628930817610063,0.0210970464135021,0.00421940928270042
"North Killeak Lake",66.363098,-164.0618,11583,17345,9545,463.5,0.0432098765432099,0,0.0087719298245614
"North Killeak Lake",66.363098,-164.0618,11583,17345,9730,472.5,0.0745341614906832,0.0753768844221105,0.0100502512562814
"North Killeak Lake",66.363098,-164.0618,11583,17345,9936,482.5,0.0642201834862385,0.0131578947368421,0.0087719298245614
"North Killeak Lake",66.363098,-164.0618,11583,17345,10163,493.5,0.0638297872340425,0.0216450216450216,0.00865800865800866
"North Killeak Lake",66.363098,-164.0618,11583,17345,10368,503.5,0.075801749271137,0.0212765957446809,0
"North Killeak Lake",66.363098,-164.0618,11583,17345,10574,513.5,0.067741935483871,0.0311284046692607,0
"North Killeak Lake",66.363098,-164.0618,11583,17345,10780,523.5,0.10233918128655,0.0681818181818182,0
"North Killeak Lake",66.363098,-164.0618,11583,17345,10986,533.5,0.125827814569536,0.0745614035087719,0.0043859649122807
"North Killeak Lake",66.363098,-164.0618,11583,17345,11171,542.5,0.144144144144144,0,0.00847457627118644
"North Killeak Lake",66.363098,-164.0618,11583,17345,11418,554.5,0.191435768261965,0,0.00480769230769231
"North Killeak Lake",66.363098,-164.0618,11583,17345,11623,564.5,0.0934844192634561,0.00476190476190476,0.00476190476190476
"North Killeak Lake",66.363098,-164.0618,11583,17345,11829,574.5,0.0293255131964809,0.00526315789473684,0.00526315789473684
"North Killeak Lake",66.363098,-164.0618,11583,17345,12035,584.5,0.0388349514563107,0.0340136054421769,0
"North Killeak Lake",66.363098,-164.0618,11583,17345,12302,597.5,0.0534591194968553,0.0284090909090909,0.00568181818181818
"North Killeak Lake",66.363098,-164.0618,11583,17345,12508,607.5,0.0313479623824451,0,0.0121951219512195
"North Killeak Lake",66.363098,-164.0618,11583,17345,12714,617.5,0.0757575757575758,0.0123456790123457,0
"North Killeak Lake",66.363098,-164.0618,11583,17345,12951,629,0.0394736842105263,0,0
"North Killeak Lake",66.363098,-164.0618,11583,17345,13146,638.5,0.0708215297450425,0,0.00505050505050505
"North Killeak Lake",66.363098,-164.0618,11583,17345,13372,649.5,0.0326409495548961,0,0.00411522633744856
"North Killeak Lake",66.363098,-164.0618,11583,17345,13558,658.5,0.0664961636828645,0,0.018018018018018
"North Killeak Lake",66.363098,-164.0618,11583,17345,13763,668.5,0.0588235294117647,0,0.00495049504950495
"North Killeak Lake",66.363098,-164.0618,11583,17345,13959,678,0.0621301775147929,0,0.00757575757575758
"North Killeak Lake",66.363098,-164.0618,11583,17345,14051,682.5,0.188271604938272,0,0
