"sitename","lat","long","siteid","datasetid","depth","Salix","Populus","Picea","calibrated_age","age"
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,89.25,0.0222929936305732,0.01,0.233333333333333,1594,1582
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,104,0.021875,0,0.236111111111111,1977,1978
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,111.5,0.0318840579710145,0,0.174454828660436,2184,2187
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,119.5,0.0369230769230769,0,0.186274509803922,2406,2433
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,133.5,0.0397553516819572,0,0.295681063122924,2796,2796
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,140,0.0289389067524116,0.00343642611683849,0.237113402061856,2971,2974
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,145.75,0.0266666666666667,0.0036101083032491,0.223826714801444,3100,3108
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,150.25,0.0373831775700935,0.00666666666666667,0.186666666666667,3201,3212
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,156,0.0308988764044944,0,0.255192878338279,3330,3328
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,160.5,0.0121580547112462,0,0.233766233766234,3431,3421
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,164.5,0.031055900621118,0.0128205128205128,0.112179487179487,3521,3516
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,168,0.0362537764350453,0,0.217665615141956,3604,3601
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,171.5,0.0411392405063291,0.00325732899022801,0.120521172638436,3727.5,3705
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,174.75,0.0452961672473868,0.00377358490566038,0.113207547169811,3834.5,3825
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,178,0.0328358208955224,0.00319488817891374,0.137380191693291,3945,3944
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,181.25,0.0516129032258065,0,0.196610169491525,4059,4058
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,185,0.0152439024390244,0.00308641975308642,0.141975308641975,4187,4176
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,189,0.0470219435736677,0,0.214521452145215,4322,4301
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,193.5,0.00934579439252336,0.00320512820512821,0.169871794871795,4477,4458
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,199,0.0319488817891374,0.00342465753424658,0.0821917808219178,4664,4655
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,205.25,0.00647249190938511,0.0136518771331058,0.143344709897611,4866.5,4861
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,213.25,0.00684931506849315,0,0.0899280575539568,5127.5,5128
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,222.5,0.015015015015015,0.00306748466257669,0.0521472392638037,5607,5499
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,233,0.024390243902439,0.00662251655629139,0.105960264900662,6168.5,6064
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,242.5,0.0185185185185185,0.00332225913621262,0.122923588039867,6668,6564
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,257,0.0296052631578947,0.00338983050847458,0.152542372881356,7526,7406
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,263.25,0.0162337662337662,0.043046357615894,0.139072847682119,7915,7773
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,275,0.0189274447949527,0.00977198697068404,0.0651465798045603,8636,8475
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,280.25,0.0252365930599369,0.028169014084507,0.102112676056338,8955,8797
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,285.75,0.0328947368421053,0.0614334470989761,0.0887372013651877,9135,9014
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,291,0.046875,0.116379310344828,0.0387931034482759,9222,9200
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,296.5,0.0766773162939297,0.219178082191781,0.123287671232877,9311,9299
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,318.75,0.033003300330033,0.0446735395189003,0,9668.5,9699
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,332,0.0517241379310345,0.210144927536232,0.0072463768115942,9876.5,9941
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,339.75,0.043956043956044,0.157894736842105,0.0263157894736842,10003,10074
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,380.25,0.036036036036036,0.0679611650485437,0.00970873786407767,10514,10580
"Sands of Time Lake",66.027922,-147.556308,11575,17328,0,0.0123456790123457,0.00327868852459016,0.354098360655738,NA,-31
"Sands of Time Lake",66.027922,-147.556308,11575,17328,28,0.0393120393120393,0,0.306010928961749,1519.5,678
"Sands of Time Lake",66.027922,-147.556308,11575,17328,52,0.0458333333333333,0,0.240088105726872,1957.5,1293
"Sands of Time Lake",66.027922,-147.556308,11575,17328,68,0.0723192019950125,0.00284900284900285,0.230769230769231,2218.5,1698
"Sands of Time Lake",66.027922,-147.556308,11575,17328,85,0.0181347150259067,0,0.178571428571429,2540,2134
"Sands of Time Lake",66.027922,-147.556308,11575,17328,105,0.0284810126582278,0,0.202054794520548,2915.5,2623
"Sands of Time Lake",66.027922,-147.556308,11575,17328,125,0.0348258706467662,0.00265957446808511,0.247340425531915,3262,3145
"Sands of Time Lake",66.027922,-147.556308,11575,17328,145,0.0337423312883436,0.00328947368421053,0.335526315789474,3684,3661
"Sands of Time Lake",66.027922,-147.556308,11575,17328,165,0.0102040816326531,0.0105263157894737,0.207017543859649,4173.5,4155
"Sands of Time Lake",66.027922,-147.556308,11575,17328,185,0.00714285714285714,0.0123762376237624,0.284653465346535,4557.5,4558
"Sands of Time Lake",66.027922,-147.556308,11575,17328,205,0.0147058823529412,0.00304878048780488,0.271341463414634,4941.5,4973
"Sands of Time Lake",66.027922,-147.556308,11575,17328,225,0.00852272727272727,0.00872093023255814,0.165697674418605,5319.5,5397
"Sands of Time Lake",66.027922,-147.556308,11575,17328,245,0.0184049079754601,0,0.195583596214511,5723,5801
"Sands of Time Lake",66.027922,-147.556308,11575,17328,265,0.0158227848101266,0.0065359477124183,0.156862745098039,6274,6249
"Sands of Time Lake",66.027922,-147.556308,11575,17328,285,0.00325732899022801,0,0.121621621621622,6769,6754
"Sands of Time Lake",66.027922,-147.556308,11575,17328,305,0.0262626262626263,0,0.0542797494780793,7252.5,7244
"Sands of Time Lake",66.027922,-147.556308,11575,17328,325,0.00903614457831325,0,0.0723270440251572,7689,7764
"Sands of Time Lake",66.027922,-147.556308,11575,17328,345,0.0185471406491499,0.00334448160535117,0.0652173913043478,8189.5,8270
"Sands of Time Lake",66.027922,-147.556308,11575,17328,365,0.0237580993520518,0.013953488372093,0.113953488372093,8854,8833
"Sands of Time Lake",66.027922,-147.556308,11575,17328,385,0.010989010989011,0.0409356725146199,0.0906432748538012,9732,9651
"Sands of Time Lake",66.027922,-147.556308,11575,17328,405,0.0408653846153846,0.0276381909547739,0.155778894472362,10019,10092
"Sands of Time Lake",66.027922,-147.556308,11575,17328,425,0.0949367088607595,0.191780821917808,0.0136986301369863,10551.5,10441
"Sands of Time Lake",66.027922,-147.556308,11575,17328,447,0.085972850678733,0.124069478908189,0.00248138957816377,11638,11290
"Sands of Time Lake",66.027922,-147.556308,11575,17328,465,0.0549199084668192,0.162907268170426,0.0025062656641604,12525,12267
"Sands of Time Lake",66.027922,-147.556308,11575,17328,485,0.182628062360802,0.00733496332518337,0,13307,13128
"Sands of Time Lake",66.027922,-147.556308,11575,17328,505,0.0274390243902439,0,0,13905,13750
"Sands of Time Lake",66.027922,-147.556308,11575,17328,555,0.132963988919668,0,0.0159362549800797,15306,15321
"Sands of Time Lake",66.027922,-147.556308,11575,17328,605,0.0955414012738854,0.00436681222707424,0.0131004366812227,16975,16858
"Sands of Time Lake",66.027922,-147.556308,11575,17328,630,0.0542452830188679,0,0.0126182965299685,17754,17733
"Sands of Time Lake",66.027922,-147.556308,11575,17328,655,0.120320855614973,0,0.00383141762452107,18484,18644
"Sands of Time Lake",66.027922,-147.556308,11575,17328,680,0.0993589743589744,0,0.0238095238095238,19218,19555
"Sands of Time Lake",66.027922,-147.556308,11575,17328,705,0.0540540540540541,0,0.0185185185185185,20072,20464
"Sands of Time Lake",66.027922,-147.556308,11575,17328,755,0.118343195266272,0,0.125,24359,23293
"Sands of Time Lake",66.027922,-147.556308,11575,17328,805,0.023972602739726,0,0.321428571428571,25921.5,25238
"Sands of Time Lake",66.027922,-147.556308,11575,17328,855,0.123655913978495,0,0.340425531914894,26810,26520
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,2,0.00552486187845304,0,0.609195402298851,1733,172
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,5,0.025,0,0.14207650273224,1794.5,443
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,10,0.028169014084507,0,0.194656488549618,1887,914
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,20,0.00571428571428571,0,0.166666666666667,2124,1841
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,30,0.0120481927710843,0,0.155844155844156,2400,2127
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,40,0.0159574468085106,0,0.177142857142857,2645,2408
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,50,0.0181818181818182,0,0.212903225806452,2895,2690
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,60,0.0137614678899083,0,0.237623762376238,3152,2975
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,70,0.0128205128205128,0,0.210526315789474,3396,3258
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,80,0.0162162162162162,0,0.220238095238095,3654,3537
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,90,0.00460829493087558,0.00492610837438424,0.197044334975369,3902,3819
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,100,0,0,0.298701298701299,4153,4099
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,110,0.00515463917525773,0,0.172222222222222,4398.5,4373
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,120,0.00938967136150235,0,0.197044334975369,4649.5,4653
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,130,0,0,0.228070175438596,4896.5,4930
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,140,0.0121212121212121,0.00636942675159236,0.165605095541401,5150,5213
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,150,0.0123456790123457,0,0.2,5419,5493
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,160,0.0111731843575419,0,0.144508670520231,5872,5892
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,170,0,0,0.119047619047619,6311,6319
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,180,0.00420168067226891,0,0.0789473684210526,6751,6749
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,190,0.00520833333333333,0,0.0752688172043011,7188,7179
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,200,0,0,0.052132701421801,7631,7607
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,210,0.0127118644067797,0.00454545454545455,0.0409090909090909,8077.5,8032
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,220,0.0105820105820106,0,0.0514285714285714,8514,8462
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,230,0.033175355450237,0,0.160427807486631,8994,8884
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,240,0,0,0.141104294478528,9367.5,9230
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,250,0.0352422907488987,0,0.13302752293578,9703,9557
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,260,0.033175355450237,0.00495049504950495,0.0594059405940594,10041,9882
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,270,0.113095238095238,0.0509554140127388,0.0127388535031847,10385,10208
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,280,0.1,0.103174603174603,0.00793650793650794,10737,10528
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,290,0.083743842364532,0.130681818181818,0,11068,10853
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,300,0.127272727272727,0.0921052631578947,0,11404.5,11173
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,310,0.175879396984925,0.22289156626506,0,11727.5,11500
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,320,0.128318584070796,0.0761421319796954,0,12117.5,11827
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,330,0.14367816091954,0.00704225352112676,0,12528,12112
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,340,0.231638418079096,0,0,12859.5,12375
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,350,0.0567010309278351,0,0,13205,12645
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,360,0.153846153846154,0,0.00775193798449612,13551.5,12910
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,370,0.131736526946108,0,0.0166666666666667,13909,13177
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,380,0.142857142857143,0.00925925925925926,0,14260.5,13453
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,390,0.0888888888888889,0,0.0169491525423729,14613,13727
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,400,0.196078431372549,0,0,14960.5,13995
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,410,0.0809248554913295,0,0.00763358778625954,15320,14260
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,420,0.121387283236994,0,0.0225563909774436,15666,14526
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,430,0.191358024691358,0.0102040816326531,0.0102040816326531,16018.5,14797
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,435,0.206896551724138,0,0.0379746835443038,16196,14932
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,440,0.186813186813187,0.0125,0.1625,16357.5,15064
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,445,0.229166666666667,0,0.0606060606060606,16522,15195
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,450,0.321428571428571,0,0.0789473684210526,16738,15326
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,453,0.156934306569343,0.00980392156862745,0.0882352941176471,16847,15407
"Sithylemenkat Lake",66.121544,-151.398584,11579,17338,455,0.133757961783439,0,0.0672268907563025,16903.5,15461
"North Killeak Lake",66.363098,-164.0618,11583,17345,6.5,0.0386904761904762,0,0.0746268656716418,244,244
"North Killeak Lake",66.363098,-164.0618,11583,17345,11.5,0.0454545454545455,0,0.0492610837438424,451,451
"North Killeak Lake",66.363098,-164.0618,11583,17345,22,0.0196078431372549,0,0.0456852791878173,886,886
"North Killeak Lake",66.363098,-164.0618,11583,17345,32.5,0.0140845070422535,0,0.0566037735849057,1321,1321
"North Killeak Lake",66.363098,-164.0618,11583,17345,42.5,0.00920245398773006,0,0.0878048780487805,1735,1735
"North Killeak Lake",66.363098,-164.0618,11583,17345,52.5,0.0191780821917808,0,0.127906976744186,2150,2150
"North Killeak Lake",66.363098,-164.0618,11583,17345,63,0.0109289617486339,0,0.0313725490196078,2584,2584
"North Killeak Lake",66.363098,-164.0618,11583,17345,73,0.0294117647058824,0,0.0371900826446281,2999,2999
"North Killeak Lake",66.363098,-164.0618,11583,17345,82.5,0.0217391304347826,0,0.0199203187250996,3392,3392
"North Killeak Lake",66.363098,-164.0618,11583,17345,93,0.0032258064516129,0,0.0409090909090909,3686,3686
"North Killeak Lake",66.363098,-164.0618,11583,17345,103,0.0209580838323353,0,0.0247933884297521,3818,3818
"North Killeak Lake",66.363098,-164.0618,11583,17345,112.5,0.00949367088607595,0,0.0170212765957447,3944,3944
"North Killeak Lake",66.363098,-164.0618,11583,17345,123,0.0140845070422535,0,0.0458015267175572,4083,4083
"North Killeak Lake",66.363098,-164.0618,11583,17345,132.5,0.00308641975308642,0,0.0318725099601594,4208,4208
"North Killeak Lake",66.363098,-164.0618,11583,17345,142.5,0.0204678362573099,0.00384615384615385,0.0230769230769231,4341,4341
"North Killeak Lake",66.363098,-164.0618,11583,17345,167.5,0,0,0.0150943396226415,4671,4671
"North Killeak Lake",66.363098,-164.0618,11583,17345,172.5,0.00943396226415094,0,0.024,4737,4737
"North Killeak Lake",66.363098,-164.0618,11583,17345,183,0.00641025641025641,0,0.0186046511627907,4876,4876
"North Killeak Lake",66.363098,-164.0618,11583,17345,194,0.0151057401812689,0,0.0194552529182879,5022,5022
"North Killeak Lake",66.363098,-164.0618,11583,17345,204.5,0.00993377483443709,0,0.0197628458498024,5161,5161
"North Killeak Lake",66.363098,-164.0618,11583,17345,209.5,0.0115606936416185,0,0,5227,5227
"North Killeak Lake",66.363098,-164.0618,11583,17345,221.5,0.0173913043478261,0,0.0106382978723404,5385,5385
"North Killeak Lake",66.363098,-164.0618,11583,17345,230.5,0.0191693290734824,0,0.0267175572519084,5504,5504
"North Killeak Lake",66.363098,-164.0618,11583,17345,240.5,0.0242587601078167,0,0.00699300699300699,5637,5637
"North Killeak Lake",66.363098,-164.0618,11583,17345,250,0.0114613180515759,0.00754716981132075,0.0226415094339623,5762,5762
"North Killeak Lake",66.363098,-164.0618,11583,17345,267,0.015625,0,0.0171673819742489,5987,5987
"North Killeak Lake",66.363098,-164.0618,11583,17345,278,0.0225352112676056,0,0.00354609929078014,6133,6133
"North Killeak Lake",66.363098,-164.0618,11583,17345,289,0.0241691842900302,0.00775193798449612,0.0116279069767442,6278,6278
"North Killeak Lake",66.363098,-164.0618,11583,17345,298,0.021671826625387,0,0.00727272727272727,6397,6397
"North Killeak Lake",66.363098,-164.0618,11583,17345,308,0.0233236151603499,0,0.00363636363636364,6529,6529
"North Killeak Lake",66.363098,-164.0618,11583,17345,318,0.0181268882175227,0,0,6662,6662
"North Killeak Lake",66.363098,-164.0618,11583,17345,328,0.0110192837465565,0.00359712230215827,0,6794,6794
"North Killeak Lake",66.363098,-164.0618,11583,17345,338,0.014792899408284,0,0.00778210116731518,6963,6963
"North Killeak Lake",66.363098,-164.0618,11583,17345,349,0.0416666666666667,0,0.00418410041841004,7189,7189
"North Killeak Lake",66.363098,-164.0618,11583,17345,368,0.023121387283237,0,0,7580,7580
"North Killeak Lake",66.363098,-164.0618,11583,17345,377.5,0.0739644970414201,0,0.0048780487804878,7776,7776
"North Killeak Lake",66.363098,-164.0618,11583,17345,388,0.0276073619631902,0,0.0149253731343284,7992,7992
"North Killeak Lake",66.363098,-164.0618,11583,17345,398,0.0191082802547771,0,0.00578034682080925,8197,8197
"North Killeak Lake",66.363098,-164.0618,11583,17345,409,0.0465116279069767,0.00956937799043062,0.00956937799043062,8424,8424
"North Killeak Lake",66.363098,-164.0618,11583,17345,424.5,0.0480769230769231,0,0.00896860986547085,8743,8743
"North Killeak Lake",66.363098,-164.0618,11583,17345,434.5,0.0404984423676012,0.0294117647058824,0.00840336134453781,8949,8949
"North Killeak Lake",66.363098,-164.0618,11583,17345,443.5,0.0780346820809249,0.004,0.008,9134,9134
"North Killeak Lake",66.363098,-164.0618,11583,17345,453.5,0.0628930817610063,0.0210970464135021,0.00421940928270042,9339,9339
"North Killeak Lake",66.363098,-164.0618,11583,17345,463.5,0.0432098765432099,0,0.0087719298245614,9545,9545
"North Killeak Lake",66.363098,-164.0618,11583,17345,472.5,0.0745341614906832,0.0753768844221105,0.0100502512562814,9730,9730
"North Killeak Lake",66.363098,-164.0618,11583,17345,482.5,0.0642201834862385,0.0131578947368421,0.0087719298245614,9936,9936
"North Killeak Lake",66.363098,-164.0618,11583,17345,493.5,0.0638297872340425,0.0216450216450216,0.00865800865800866,10163,10163
"North Killeak Lake",66.363098,-164.0618,11583,17345,503.5,0.075801749271137,0.0212765957446809,0,10368,10368
"North Killeak Lake",66.363098,-164.0618,11583,17345,513.5,0.067741935483871,0.0311284046692607,0,10574,10574
"North Killeak Lake",66.363098,-164.0618,11583,17345,523.5,0.10233918128655,0.0681818181818182,0,10780,10780
"North Killeak Lake",66.363098,-164.0618,11583,17345,533.5,0.125827814569536,0.0745614035087719,0.0043859649122807,10986,10986
"North Killeak Lake",66.363098,-164.0618,11583,17345,542.5,0.144144144144144,0,0.00847457627118644,11171,11171
"North Killeak Lake",66.363098,-164.0618,11583,17345,554.5,0.191435768261965,0,0.00480769230769231,11418,11418
"North Killeak Lake",66.363098,-164.0618,11583,17345,564.5,0.0934844192634561,0.00476190476190476,0.00476190476190476,11623,11623
"North Killeak Lake",66.363098,-164.0618,11583,17345,574.5,0.0293255131964809,0.00526315789473684,0.00526315789473684,11829,11829
"North Killeak Lake",66.363098,-164.0618,11583,17345,584.5,0.0388349514563107,0.0340136054421769,0,12035,12035
"North Killeak Lake",66.363098,-164.0618,11583,17345,597.5,0.0534591194968553,0.0284090909090909,0.00568181818181818,12302,12302
"North Killeak Lake",66.363098,-164.0618,11583,17345,607.5,0.0313479623824451,0,0.0121951219512195,12508,12508
"North Killeak Lake",66.363098,-164.0618,11583,17345,617.5,0.0757575757575758,0.0123456790123457,0,12714,12714
"North Killeak Lake",66.363098,-164.0618,11583,17345,629,0.0394736842105263,0,0,12951,12951
"North Killeak Lake",66.363098,-164.0618,11583,17345,638.5,0.0708215297450425,0,0.00505050505050505,13146,13146
"North Killeak Lake",66.363098,-164.0618,11583,17345,649.5,0.0326409495548961,0,0.00411522633744856,13372,13372
"North Killeak Lake",66.363098,-164.0618,11583,17345,658.5,0.0664961636828645,0,0.018018018018018,13558,13558
"North Killeak Lake",66.363098,-164.0618,11583,17345,668.5,0.0588235294117647,0,0.00495049504950495,13763,13763
"North Killeak Lake",66.363098,-164.0618,11583,17345,678,0.0621301775147929,0,0.00757575757575758,13959,13959
"North Killeak Lake",66.363098,-164.0618,11583,17345,682.5,0.188271604938272,0,0,14051,14051
